21|Dell là thương hiệu laptop hàng đầu tại Việt Nam, nổi tiếng với sự đa dạng và độ bền. Dòng Dell Vostro 14 V3420 i5 1235U hướng đến doanh nghiệp, thiết kế đơn giản, chú trọng hiệu suất và bảo mật. Dell Inspiron 15 N3520 i5 1235U trẻ trung, năng động, hướng đến người dùng phổ thông, có thêm tính năng giải trí. Dell Inspiron 14 2in1 T7430 i5 1335U đặc biệt với thiết kế xoay gập 360 độ, hỗ trợ bút cảm ứng, phù hợp cho nhu cầu sáng tạo. Dell Inspiron 15 N3530 i7 1355U là mẫu mạnh nhất, phù hợp với công việc nặng và chỉnh sửa ảnh/video.
22|Thị trường điện thoại thông minh được chia thành nhiều phân khúc: cao cấp (trên 20 triệu), cận cao cấp (15-20 triệu), tầm trung (7-15 triệu) và giá rẻ (dưới 7 triệu). Phân khúc cao cấp sở hữu công nghệ tiên tiến, thiết kế sang trọng và hiệu năng mạnh mẽ. Phân khúc cận cao cấp có cấu hình mạnh, thiết kế đẹp và nhiều tính năng cao cấp. Phân khúc tầm trung có cấu hình khá, thiết kế ổn và camera đủ dùng. Phân khúc giá rẻ có cấu hình vừa đủ dùng cho các tác vụ cơ bản.
23|Điện thoại Apple có 3 phân khúc giá chính: tầm trung (iPhone SE), cận cao cấp (iPhone 13/14) và cao cấp (iPhone 14 Plus/15/15 Pro Max). iPhone SE giá rẻ, nhỏ gọn, phù hợp người dùng mới hoặc ngân sách hạn chế. iPhone 13/14 cân bằng giữa hiệu năng, tính năng và giá cả, thiết kế đẹp, camera tốt. iPhone 14 Plus/15/15 Pro Max có thiết kế mới nhất, chip mạnh mẽ, camera cải tiến, nhiều tính năng độc đáo, hướng đến người dùng yêu công nghệ.
24|Samsung cung cấp đa dạng điện thoại ở các phân khúc giá khác nhau. Phân khúc giá rẻ có dòng Galaxy M15, phù hợp người dùng có nhu cầu cơ bản. Phân khúc tầm trung có Galaxy A35 và Galaxy S23 FE 128GB, hướng đến người dùng trẻ, thiết kế đẹp, hiệu năng ổn định. Phân khúc cận cao cấp có Galaxy S23 FE 256GB, mang đến tính năng cao cấp với giá dễ tiếp cận. Phân khúc cao cấp có Galaxy S24 series và Galaxy Z Flip5, sở hữu công nghệ tiên tiến, thiết kế sang trọng và hiệu năng vượt trội.
25|Xiaomi cung cấp đa dạng điện thoại ở các phân khúc giá khác nhau. Phân khúc giá rẻ có dòng Redmi Note 12, hướng đến người dùng có ngân sách hạn chế. Phân khúc tầm trung có Xiaomi 13, cân bằng giữa giá và hiệu năng. Phân khúc cận cao cấp có Xiaomi 14 và 14 Pro, mang đến tính năng cao cấp với giá dễ tiếp cận. Phân khúc cao cấp có Xiaomi 14 Ultra, sở hữu công nghệ tiên tiến và trải nghiệm người dùng tốt nhất.
26|Google tập trung vào 2 phân khúc điện thoại: tầm trung và cận cao cấp. Pixel 6a và 7a thuộc phân khúc tầm trung, giá 10-12 triệu, thiết kế trẻ trung, cấu hình mạnh, camera tốt, phần mềm mượt. Pixel 7 và 7 Pro thuộc phân khúc cận cao cấp, giá 18-25 triệu, thiết kế sang trọng, màn hình lớn, cấu hình cực mạnh, camera hàng đầu.
27|Giá iPhone tại cửa hàng chính hãng: iPhone SE (11.990.000 đồng), iPhone 13 (17.299.000 đồng), iPhone 14 (19.999.000 đồng), iPhone 14 Plus (22.290.000 đồng), iPhone 15 (22.299.000 đồng), iPhone 15 Plus (25.999.000 đồng), iPhone 15 Pro (28.999.000 đồng), iPhone 15 Pro Max (34.999.000 đồng). Giá có thể thay đổi tùy dung lượng bộ nhớ và ưu đãi.
28|iPhone SE là mẫu iPhone có giá rẻ nhất của Apple, khoảng 11.990.000 đồng, phù hợp với người dùng có ngân sách hạn chế. Dù thiết kế cũ từ iPhone 8, iPhone SE vẫn sở hữu chip A15 Bionic mạnh mẽ, mang lại hiệu năng tốt trong tầm giá.
29|iPhone SE, iPhone 11 và iPhone 12 là những mẫu iPhone tầm trung, phù hợp với nhu cầu sử dụng hàng ngày, chơi game nhẹ nhàng và chụp ảnh cơ bản. Trong đó, iPhone SE là mẫu iPhone mới nhất có giá bán thấp nhất, từ 11.990.000 đồng, sở hữu chip A15 Bionic mạnh mẽ nhưng thiết kế cũ từ iPhone 8.
30|iPhone 13 và iPhone 14 là những mẫu iPhone cân bằng giữa hiệu năng, tính năng và giá cả, có thiết kế hiện đại, camera tốt, màn hình OLED sắc nét và hiệu năng mạnh mẽ. iPhone 13 (128GB) có giá từ 17.299.000 đồng, kế thừa ưu điểm của thế hệ trước và mang đến nhiều cải tiến đáng giá. iPhone 14 (128GB) có giá từ 19.999.000 đồng, mang đến những cải tiến đáng kể về hiệu năng, camera và tính năng an toàn.
31|iPhone 14 Plus, iPhone 15, iPhone 15 Plus, iPhone 15 Pro và iPhone 15 Pro Max là những mẫu iPhone cao cấp nhất của Apple, mang đến trải nghiệm vượt trội về mọi mặt. Giá bán lần lượt là 22.290.000 đồng, 22.299.000 đồng, 25.999.000 đồng, 28.999.000 đồng và 34.999.000 đồng.
32|Giá bán lẻ chính hãng của các dòng điện thoại Samsung tại Việt Nam: Galaxy S24 từ 26.490.000 đồng, Galaxy S24+ từ 30.490.000 đồng, Galaxy S24 Ultra 37.490.000 đồng, Galaxy Z Flip5 29.990.000 đồng, Galaxy S23 FE từ 14.889.600 đồng, Galaxy A35 5G 7.989.600 đồng và Galaxy M15 5G 4.690.400 đồng. Giá có thể thay đổi tùy theo dung lượng bộ nhớ và các ưu đãi.
33|Samsung Galaxy M15 5G là mẫu điện thoại giá rẻ, từ 4.690.400 đồng, phù hợp với học sinh, sinh viên, người lớn tuổi. Thiết kế đơn giản, trẻ trung, nhiều màu sắc, cấu hình cơ bản đáp ứng nhu cầu sử dụng hàng ngày và pin dung lượng lớn. Giá có thể thay đổi tùy theo dung lượng bộ nhớ và các ưu đãi.
34|Samsung Galaxy S23 FE (từ 14.889.600 đồng) và Galaxy A35 5G (từ 7.989.600 đồng) là những mẫu điện thoại tầm trung của Samsung, có thiết kế đẹp, hiện đại, cấu hình ổn định, màn hình AMOLED sắc nét, camera chất lượng khá, đáp ứng tốt nhu cầu sử dụng hàng ngày, chơi game nhẹ, xem phim, chụp ảnh. Một số mẫu có 5G, sạc nhanh và cảm biến vân tay trong màn hình. Giá có thể thay đổi tùy theo dung lượng bộ nhớ và các ưu đãi.
35|Samsung Galaxy S24 là mẫu điện thoại cận cao cấp, từ 26.490.000 đồng, có thiết kế sang trọng, màn hình AMOLED chất lượng cao, hiệu năng mạnh mẽ, camera chất lượng cao, tích hợp nhiều công nghệ mới như 5G, sạc nhanh, chống nước. Giá có thể thay đổi tùy theo dung lượng bộ nhớ và các ưu đãi.
36|Samsung Galaxy S24+, Galaxy S24 Ultra và Galaxy Z Flip5 là những mẫu điện thoại cao cấp của Samsung, có thiết kế đẳng cấp, màn hình Dynamic AMOLED 2X đỉnh cao, hiệu năng mạnh mẽ, camera hàng đầu và nhiều công nghệ tiên tiến. Giá bán lần lượt từ 30.490.000 đồng, 37.490.000 đồng và 29.990.000 đồng, có thể thay đổi tùy theo dung lượng bộ nhớ và các ưu đãi.
37|Xiaomi cung cấp nhiều dòng điện thoại tại Việt Nam với giá đa dạng. Redmi Note 12 có giá 3.850.000 đồng, Xiaomi 13 giá 11.890.000 đồng, Xiaomi 14 giá 15.550.000 đồng, Xiaomi 14 Pro giá 18.650.000 đồng và Xiaomi 14 Ultra giá 25.150.000 đồng.
38|Xiaomi Redmi Note 12 là sản phẩm giá rẻ của Xiaomi, có giá 3.850.000 đồng, phù hợp với khách hàng có ngân sách hạn chế.
39|Xiaomi 13 là mẫu điện thoại tầm trung được ưa chuộng tại Việt Nam, có giá 11.890.000 đồng, cân bằng giữa giá cả và chất lượng, mang đến trải nghiệm vượt trội so với phân khúc giá rẻ.
40|Xiaomi 14 (15.550.000 đồng) và Xiaomi 14 Pro (18.650.000 đồng) là những mẫu điện thoại cận cao cấp của Xiaomi, mang đến trải nghiệm gần như tương đương với các mẫu điện thoại cao cấp nhưng với mức giá dễ chịu hơn.
41|Xiaomi 14 Ultra là mẫu điện thoại cao cấp của Xiaomi, giá 25.150.000 đồng, hội tụ công nghệ tiên tiến, thiết kế đỉnh cao và hiệu năng vượt trội, mang đến trải nghiệm đẳng cấp cho người dùng.
42|Giá bán điện thoại Google Pixel tại Việt Nam (20/06/2024): Pixel 7 Pro khoảng 19.990.000 VNĐ, Pixel 7 khoảng 17.990.000 VNĐ, Pixel 7a khoảng 11.990.000 VNĐ và Pixel 6a khoảng 10.990.000 VNĐ. Giá có thể thay đổi tùy theo cửa hàng và khuyến mãi.
43|Google hiện không có điện thoại phân khúc giá rẻ, nhưng có các lựa chọn khác như Pixel 7 Pro (19.990.000 VNĐ), Pixel 7 (17.990.000 VNĐ), Pixel 7a (11.990.000 VNĐ) và Pixel 6a (10.990.000 VNĐ). Giá có thể thay đổi tùy cửa hàng và khuyến mãi.
44|Pixel 7a và Pixel 6a là hai mẫu điện thoại tầm trung của Google, có giá bán lần lượt khoảng 11.990.000 VNĐ và 10.990.000 VNĐ. Giá có thể thay đổi tùy theo cửa hàng và khuyến mãi.
45|Pixel 7 Pro (19.990.000 VNĐ) và Pixel 7 (17.990.000 VNĐ) là hai mẫu điện thoại cận cao cấp của Google, cân bằng giữa hiệu năng mạnh mẽ, tính năng cao cấp và mức giá phải chăng. Giá có thể thay đổi tùy theo cửa hàng và khuyến mãi.
46|Pixel 7 Pro là sản phẩm cao cấp nhất của Google, hiện được bán tại phân khúc giá cận cao cấp ở Việt Nam, khoảng 19.990.000 VNĐ. Giá có thể thay đổi tùy theo cửa hàng và khuyến mãi.
47|Thị trường máy tính bảng hiện nay có 3 phân khúc chính: Phân khúc phổ thông và giá rẻ (dưới 10 triệu đồng) dành cho người dùng có nhu cầu cơ bản, với các sản phẩm cấu hình vừa phải, màn hình độ phân giải HD hoặc Full HD. Phân khúc tầm trung (10-20 triệu đồng) hướng đến người dùng có nhu cầu đa dạng hơn, với các sản phẩm cấu hình khá tốt, màn hình Full HD hoặc 2K, có thể hỗ trợ bút cảm ứng. Phân khúc cao cấp (trên 20 triệu đồng) dành cho người dùng có yêu cầu cao, với các sản phẩm cấu hình mạnh mẽ, màn hình độ phân giải cao, hỗ trợ bút cảm ứng và bàn phím rời.
48|iPad có 3 phân khúc giá: iPad (10th generation) giá rẻ, khoảng 9.999.000 đồng, phù hợp nhu cầu cơ bản; iPad Air (5th generation) tầm trung, khoảng 16.999.000 đồng, thiết kế mỏng nhẹ, hiệu năng mạnh mẽ; iPad Pro (5th generation) cao cấp, khoảng 28.990.000 đồng, hiệu năng vượt trội, dành cho người dùng chuyên nghiệp.
49|Samsung cung cấp máy tính bảng ở 3 phân khúc: giá rẻ (Galaxy Tab S6 Lite, từ 8.490.000 đồng), tầm trung (Galaxy Tab S9 5G, từ 19.990.000 đồng) và cao cấp (Galaxy Tab S9 Ultra 5G từ 28.990.000 đồng, Galaxy Tab S9+ 5G từ 24.990.000 đồng). Phân khúc giá rẻ có thiết kế gọn nhẹ, cấu hình ổn định. Phân khúc tầm trung cân bằng giữa giá và hiệu năng, màn hình lớn, camera tốt. Phân khúc cao cấp thiết kế sang trọng, màn hình AMOLED, hiệu năng mạnh mẽ, camera chất lượng cao, bút S Pen. Giá có thể thay đổi tùy thời điểm.
50|Máy tính bảng Xiaomi tại Việt Nam có hai phân khúc: giá rẻ (Xiaomi Pad 6 Pro, Pad 6, Pad SE) và tầm trung (Xiaomi Pad 6 Max, Pad 6S Pro). Phân khúc giá rẻ cân bằng giữa giá và hiệu năng, thiết kế đẹp, màn hình chất lượng, hiệu năng tốt. Phân khúc tầm trung thiết kế sang trọng, màn hình lớn, hiệu năng mạnh mẽ, camera chất lượng cao, nhiều tính năng cao cấp.
51|Máy tính bảng Lenovo tại Việt Nam hiện nay chỉ có phân khúc giá rẻ, gồm các mẫu Lenovo Tab M9, Tab M10 và Tab M11, giá từ 4.490.000 đồng đến 5.790.000 đồng. Các sản phẩm này có thiết kế đẹp, màn hình lớn, hiệu năng khá, camera tốt và một số tính năng cao cấp như loa Dolby Atmos, hỗ trợ bút cảm ứng. Giá có thể thay đổi tùy thời điểm.
52|Giá tham khảo iPad tại Việt Nam (20/06/2024): iPad (thế hệ thứ 10) Wi-Fi 64GB từ 9.990.000 đồng, iPad Air (thế hệ thứ 5) Wi-Fi 64GB từ 16.999.000 đồng, iPad Pro (thế hệ thứ 5) Wi-Fi 128GB từ 28.990.000 đồng. Giá có thể thay đổi tùy thời điểm và khuyến mãi.
53|iPad (thế hệ thứ 10) là mẫu iPad rẻ nhất của Apple, giá từ 10-14 triệu đồng, thiết kế mới, màn hình 10.9 inch, chip A14 Bionic, camera 12MP, hỗ trợ Apple Pencil và Magic Keyboard Folio, cổng USB-C, pin 10 giờ, phù hợp với nhu cầu cơ bản.
54|iPad Air (thế hệ thứ 5) là máy tính bảng tầm trung của Apple, giá từ 15-23 triệu đồng, thiết kế hiện đại, mỏng nhẹ, màn hình 10.9 inch sắc nét, chip M1 mạnh mẽ, camera 12MP, hỗ trợ Apple Pencil và Magic Keyboard, cổng USB-C, pin 10 giờ, phù hợp với học sinh, sinh viên, người làm văn phòng, người yêu thích giải trí và người sáng tạo nội dung.
55|iPad Pro 11 inch (thế hệ thứ 4) và iPad Pro 12.9 inch (thế hệ thứ 6) là máy tính bảng cao cấp của Apple, giá từ 22.990.000 - 49.490.000 đồng tùy phiên bản. Thiết kế hiện đại, màn hình siêu nét, chip M2 mạnh mẽ, camera chuyên nghiệp, hỗ trợ Apple Pencil và Magic Keyboard.
56|Giá tham khảo máy tính bảng Samsung tại Việt Nam: Galaxy Tab S9 Ultra 5G từ 28.990.000 đồng, Galaxy Tab S9+ 5G từ 24.990.000 đồng, Galaxy Tab S9 5G từ 19.990.000 đồng và Galaxy Tab S6 Lite từ 8.490.000 đồng. Giá có thể thay đổi tùy thời điểm và khuyến mãi.
57|Samsung Galaxy Tab S6 Lite là máy tính bảng giá rẻ của Samsung, khoảng 8.490.000 đồng. Máy có thiết kế mỏng nhẹ, màn hình 10.4 inch, chip Exynos 9611, RAM 4GB, bộ nhớ 64GB hoặc 128GB, camera 8MP và 5MP, pin 7040mAh, hỗ trợ bút S Pen.
58|Samsung Galaxy Tab S9 5G là máy tính bảng tầm trung của Samsung, ra mắt tháng 7/2023, giá từ 19.990.000 đồng. Đây là sản phẩm cao cấp với nhiều tính năng ưu việt, đáp ứng nhu cầu hiệu năng cao và trải nghiệm giải trí tuyệt vời. Giá có thể thay đổi tùy thời điểm và cửa hàng.
59|Galaxy Tab S9+ và Galaxy Tab S9 Ultra là máy tính bảng cao cấp của Samsung, giá từ 24.990.000 đồng và 28.990.000 đồng. Máy có thiết kế mỏng nhẹ, màn hình Dynamic AMOLED 2X 120Hz, chip Snapdragon 8 Gen 2, camera chất lượng cao, bút S Pen, pin dung lượng lớn, hỗ trợ 5G và kháng nước.
60|Máy tính bảng Xiaomi tại Việt Nam có giá từ 4.190.000 đồng đến 14.990.000 đồng, gồm các mẫu Pad SE, Pad 6, Pad 6 Pro, Pad 6S Pro và Pad 6 Max. Giá có thể thay đổi tùy thời điểm.
61|Xiaomi Pad 6 Pro (9.190.000 đồng), Xiaomi Pad 6 (7.390.000 đồng) và Xiaomi Pad SE (4.190.000 đồng) là các mẫu máy tính bảng giá rẻ của Xiaomi, phù hợp với nhu cầu và ngân sách của nhiều người dùng. Giá có thể thay đổi tùy thời điểm.
62|Xiaomi Pad 6 Max (14.990.000 đồng) và Xiaomi Pad 6S Pro (14.490.000 đồng) là hai mẫu máy tính bảng tầm trung của Xiaomi, mang đến hiệu năng tốt, thiết kế đẹp và nhiều tính năng hấp dẫn với mức giá hợp lý. Giá có thể thay đổi tùy thời điểm.
63|Xiaomi Pad 6 Max (14.990.000 đồng) và Xiaomi Pad 6S Pro (14.490.000 đồng) là hai mẫu máy tính bảng cao cấp nhất của Xiaomi tại thị trường Việt Nam hiện nay. Giá có thể thay đổi tùy thời điểm.
64|Lenovo hiện có các mẫu máy tính bảng Tab M9, Tab M10 và Tab M11 tại thị trường Việt Nam, giá từ 4.490.000 đồng đến 5.790.000 đồng. Giá có thể thay đổi tùy thời điểm.
65|Lenovo Tab M9 (4.490.000 đồng), Tab M10 (5.190.000 đồng) và Tab M11 (5.790.000 đồng) là các mẫu máy tính bảng giá rẻ của Lenovo, phù hợp với nhu cầu sử dụng cơ bản như lướt web, xem phim, đọc sách, học tập và giải trí nhẹ nhàng.
66|Lenovo Tab M9 (4.490.000 đồng), Tab M10 (5.190.000 đồng) và Tab M11 (5.790.000 đồng) là các mẫu máy tính bảng giá rẻ phổ thông của Lenovo được ưa chuộng tại Việt Nam, trong khi các mẫu tầm trung (10-20 triệu đồng) ít được bày bán và thu hút nhu cầu.
67|Máy tính bảng Lenovo cao cấp trên 20 triệu đồng ít được ưa chuộng tại Việt Nam. Các mẫu giá rẻ như Tab M9 (4.490.000 đồng), Tab M10 (5.190.000 đồng) và Tab M11 (5.790.000 đồng) lại được ưa chuộng hơn.
68|iPhone SE (thế hệ thứ 3) có màn hình Retina HD 4.7 inch, chip A15 Bionic, camera sau 12MP, camera trước 7MP, dung lượng 64GB/128GB/256GB, RAM 4GB, kết nối 5G, Wi-Fi 6, Bluetooth 5.0, NFC, cảm biến Touch ID, pin phát video lên đến 15 giờ, chống nước IP67.
69|iPhone 13 có màn hình Super Retina XDR 6.1 inch, chip A15 Bionic, camera kép 12MP, camera trước 12MP TrueDepth, dung lượng 128GB/256GB/512GB, RAM 4GB, kết nối 5G, Wi-Fi 6, Bluetooth 5.0, NFC, cảm biến Face ID, pin phát video lên đến 19 giờ, chống nước IP68.
70|iPhone 14 Plus có màn hình Super Retina XDR OLED 6.7 inch, chip A15 Bionic, RAM 6GB, bộ nhớ 128GB/256GB/512GB, camera kép 12MP, camera trước 12MP, pin Li-Ion, sạc nhanh 20W, kết nối 5G, Wi-Fi 6, Bluetooth 5.3, NFC, GPS, Face ID, chống nước IP68.
71|iPhone 15 có thiết kế khung nhôm và mặt kính, màn hình Super Retina XDR 6.1 inch, chip A16 Bionic, RAM 6GB, bộ nhớ 128GB/256GB/512GB, camera chính 48MP, camera siêu rộng 12MP, camera trước 12MP, pin phát video 20 giờ, hỗ trợ 5G, Wi-Fi 6, Bluetooth 5.3, Face ID và iOS 17.
72|iPhone 15 Plus có thiết kế khung nhôm, mặt kính cường lực, màn hình Super Retina XDR 6.7 inch, chip A16 Bionic, RAM 6GB, bộ nhớ 128GB/256GB/512GB, camera chính 48MP, camera siêu rộng 12MP, camera trước 12MP, pin lớn, sạc nhanh 20W, hỗ trợ 5G, Wi-Fi 6, Bluetooth 5.3, Face ID, chống nước IP68.
73|iPhone 15 Pro có màn hình Super Retina XDR 6.1 inch, chip A17 Pro, RAM 8GB, bộ nhớ 128GB-1TB, 3 camera sau (48MP, 12MP, 12MP), camera trước 12MP, pin xem video 23 giờ, sạc nhanh 20W, Face ID, 5G, Wi-Fi 6E, Bluetooth 5.3, chống nước IP68 và 4 màu sắc titan.
74|iPhone 15 Pro Max có thiết kế khung titan, mặt kính Ceramic Shield, màn hình Super Retina XDR 6.7 inch, chip A17 Bionic, 3 camera sau (48MP, 12MP, 12MP), camera trước 12MP, pin xem video 25-28 giờ, bộ nhớ 256GB/512GB/1TB, hỗ trợ 5G, Wi-Fi 6E, Bluetooth 5.3, Face ID, sạc nhanh và sạc không dây.
75|Samsung Galaxy M15 5G có màn hình 6.5 inch HD+, chip Exynos 850, RAM 4GB/6GB, bộ nhớ 64GB/128GB, camera sau 48MP + 5MP + 2MP, camera trước 8MP, pin 5000mAh, sạc nhanh 15W, hỗ trợ 5G, Wi-Fi, Bluetooth 5.0, GPS, cổng USB Type-C, jack tai nghe 3.5mm, Android 12, cảm biến vân tay và kích thước 164 x 75.9 x 8.4 mm.
76|Samsung Galaxy A35 5G có màn hình Super AMOLED 6.6 inch Full HD+, chip Exynos 1380, RAM 8GB, bộ nhớ 128GB/256GB, camera sau 50MP + 8MP + 5MP, camera trước 13MP, pin 5000mAh, sạc nhanh 25W, hỗ trợ 5G, Wi-Fi 6, Bluetooth 5.3, NFC, Android 13, cảm biến vân tay dưới màn hình, loa âm thanh nổi.
77|Samsung Galaxy S23 FE 256GB có màn hình Dynamic AMOLED 2X 6.4 inch Full HD+, chip Snapdragon 8 Gen 1 hoặc Exynos 2200, RAM 8GB, bộ nhớ 256GB, 3 camera sau (50MP, 12MP, 8MP), camera trước 10MP, pin 4500mAh, sạc nhanh 25W, hỗ trợ 5G, Wi-Fi 6e, Bluetooth 5.2, NFC, Android 13, cảm biến vân tay dưới màn hình, loa âm thanh nổi, kháng nước IP68.
78|Samsung Galaxy S23 FE 128GB có màn hình Dynamic AMOLED 2X 6.4 inch Full HD+, chip Snapdragon 8 Gen 1 hoặc Exynos 2200, RAM 8GB, bộ nhớ 128GB, 3 camera sau (50MP, 12MP, 8MP), camera trước 10MP, pin 4500mAh, sạc nhanh 25W, hỗ trợ 5G, Wi-Fi 6e, Bluetooth 5.2, NFC, Android 13, cảm biến vân tay dưới màn hình, loa âm thanh nổi, kháng nước IP68.
79|Samsung Galaxy Z Flip5 có màn hình chính Dynamic AMOLED 2X 6.7 inch, màn hình phụ Super AMOLED 3.4 inch, camera kép 12MP, camera trước 10MP, chip Snapdragon 8 Gen 2, RAM 8GB, bộ nhớ 256GB/512GB, pin 3700mAh, sạc nhanh 25W, thiết kế gập, kháng nước IPX8, bảo mật vân tay và khuôn mặt, Android 13.
80|Samsung Galaxy S24 có màn hình Dynamic AMOLED 2X 6.2 inch Full HD+, chip Exynos 2400 hoặc Snapdragon 8 Gen 3, RAM 8GB, bộ nhớ 128GB/256GB/512GB, camera chính 50MP, camera góc siêu rộng 12MP, camera telephoto 10MP, camera trước 12MP, pin 4000mAh, sạc nhanh 25W, Android 14, One UI 6, 5G, Wi-Fi 6E, Bluetooth 5.3, NFC, vân tay siêu âm, nhận diện khuôn mặt, kháng nước IP68.
81|Samsung Galaxy S24+ có màn hình Dynamic AMOLED 2X 6.7 inch, chip Snapdragon 8 Gen 3 hoặc Exynos 2400, RAM 8GB, bộ nhớ 256GB/512GB, 3 camera sau (50MP, 12MP, 10MP), camera selfie 12MP, pin 4900mAh, sạc nhanh 45W, Android 14, One UI 6, loa âm thanh nổi, kháng nước IP68, cảm biến vân tay siêu âm.
